instance_id,segment_id,date,interval,uptime,heavy,car,bike,pedestrian,night,heavy_lft,heavy_rgt,car_lft,car_rgt,bike_lft,bike_rgt,pedestrian_lft,pedestrian_rgt,night_lft,night_rgt,direction,car_speed_hist_0to70plus,car_speed_hist_0to120plus,timezone,v85
-1,9000008372,2025-11-21T08:00:00.000Z,hourly,0.4997222222,0.0,34.0,4.0,4.0,0.0,0.0,0.0,24.0,10.0,4.0,0.0,2.0,2.0,0.0,0.0,1,"[58.8235294118, 17.6470588235, 17.6470588235, 5.8823529412, 0.0, 0.0, 0.0, 0.0]","[52.9411764706, 5.8823529412, 5.8823529412, 11.7647058824, 0.0, 17.6470588235, 5.8823529412, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,27.5
-1,9000008372,2025-11-21T09:00:00.000Z,hourly,0.9994444444,0.0,39.0,11.0,6.0,0.0,0.0,0.0,20.0,19.0,8.0,3.0,1.0,5.0,0.0,0.0,1,"[61.5384615385, 17.9487179487, 10.2564102564, 5.1282051282, 5.1282051282, 0.0, 0.0, 0.0]","[48.7179487179, 12.8205128205, 12.8205128205, 5.1282051282, 5.1282051282, 5.1282051282, 5.1282051282, 0.0, 2.5641025641, 2.5641025641, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,25.5
-1,9000008372,2025-11-21T10:00:00.000Z,hourly,0.9991666667,2.0,31.0,16.0,6.0,0.0,0.0,2.0,18.0,13.0,8.0,8.0,3.0,3.0,0.0,0.0,1,"[48.3870967742, 19.3548387097, 19.3548387097, 9.6774193548, 0.0, 3.2258064516, 0.0, 0.0]","[45.1612903226, 3.2258064516, 6.4516129032, 12.9032258065, 3.2258064516, 16.1290322581, 6.4516129032, 3.2258064516, 0.0, 0.0, 3.2258064516, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,29.5
-1,9000008372,2025-11-21T11:00:00.000Z,hourly,0.9997222222,1.0,47.0,30.0,20.0,0.0,1.0,0.0,26.0,21.0,10.0,20.0,9.0,11.0,0.0,0.0,1,"[48.9361702128, 21.2765957447, 12.7659574468, 10.6382978723, 4.2553191489, 2.1276595745, 0.0, 0.0]","[42.5531914894, 6.3829787234, 12.7659574468, 8.5106382979, 4.2553191489, 8.5106382979, 4.2553191489, 6.3829787234, 2.1276595745, 2.1276595745, 2.1276595745, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,32.5
-1,9000008372,2025-11-21T12:00:00.000Z,hourly,0.9991666667,1.0,26.0,19.0,36.0,0.0,1.0,0.0,13.0,13.0,9.0,10.0,17.0,19.0,0.0,0.0,1,"[53.8461538462, 11.5384615385, 7.6923076923, 15.3846153846, 7.6923076923, 3.8461538462, 0.0, 0.0]","[50.0, 3.8461538462, 3.8461538462, 7.6923076923, 0.0, 7.6923076923, 11.5384615385, 3.8461538462, 0.0, 7.6923076923, 0.0, 3.8461538462, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,35.5
-1,9000008372,2025-11-21T13:00:00.000Z,hourly,0.9994444444,5.0,27.0,21.0,25.0,0.0,2.0,3.0,5.0,22.0,11.0,10.0,13.0,12.0,0.0,0.0,1,"[37.037037037, 11.1111111111, 14.8148148148, 18.5185185185, 11.1111111111, 7.4074074074, 0.0, 0.0]","[33.3333333333, 3.7037037037, 11.1111111111, 0.0, 11.1111111111, 3.7037037037, 18.5185185185, 0.0, 7.4074074074, 3.7037037037, 7.4074074074, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,42.5
-1,9000008372,2025-11-21T14:00:00.000Z,hourly,0.9991666667,5.0,28.0,15.0,21.0,0.0,2.0,3.0,13.0,15.0,7.0,8.0,14.0,7.0,0.0,0.0,1,"[28.5714285714, 25.0, 17.8571428571, 17.8571428571, 7.1428571429, 3.5714285714, 0.0, 0.0]","[25.0, 3.5714285714, 14.2857142857, 10.7142857143, 7.1428571429, 10.7142857143, 17.8571428571, 0.0, 7.1428571429, 0.0, 0.0, 3.5714285714, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,34.0
-1,9000008372,2025-11-21T15:00:00.000Z,hourly,0.9994444444,2.0,36.0,27.0,24.0,0.0,0.0,2.0,14.0,22.0,18.0,9.0,18.0,6.0,0.0,0.0,1,"[44.4444444444, 11.1111111111, 27.7777777778, 11.1111111111, 2.7777777778, 0.0, 2.7777777778, 0.0]","[36.1111111111, 8.3333333333, 11.1111111111, 0.0, 5.5555555556, 22.2222222222, 5.5555555556, 5.5555555556, 0.0, 2.7777777778, 0.0, 0.0, 0.0, 2.7777777778, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,31.5
-1,9000008372,2025-11-21T16:00:00.000Z,hourly,0.9938888889,1.0,6.0,0.0,0.0,50.3105802048,1.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,26.1433447099,24.1672354949,1,"[33.3333333333, 0.0, 0.0, 33.3333333333, 33.3333333333, 0.0, 0.0, 0.0]","[33.3333333333, 0.0, 0.0, 0.0, 0.0, 0.0, 16.6666666667, 16.6666666667, 33.3333333333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,43.0
-1,9000008372,2025-11-21T17:00:00.000Z,hourly,0.9994444444,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,15.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,
-1,9000008372,2025-11-21T18:00:00.000Z,hourly,0.9991666667,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,
-1,9000008372,2025-11-21T19:00:00.000Z,hourly,0.9991666667,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,
-1,9000008372,2025-11-21T20:00:00.000Z,hourly,0.9930555556,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,
-1,9000008372,2025-11-21T21:00:00.000Z,hourly,0.9358333333,0.0,0.0,0.0,0.0,4.2915710548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2150160309,1.0765550239,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,
-1,9000008372,2025-11-21T22:00:00.000Z,hourly,0.9694444444,0.0,0.0,0.0,0.0,6.6890012642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5512010114,1.1378002528,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,
-1,9000008372,2025-11-21T23:00:00.000Z,hourly,0.9991666667,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,
-1,9000008372,2025-11-22T00:00:00.000Z,hourly,0.9741666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,
-1,9000008372,2025-11-22T01:00:00.000Z,hourly,0.9827777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,
-1,9000008372,2025-11-22T02:00:00.000Z,hourly,0.9736111111,0.0,0.0,0.0,0.0,1.1152416357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1152416357,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,
-1,9000008372,2025-11-22T03:00:00.000Z,hourly,0.9866666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,
-1,9000008372,2025-11-22T04:00:00.000Z,hourly,0.9844444444,0.0,0.0,0.0,0.0,1.0650887574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0650887574,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,
-1,9000008372,2025-11-22T05:00:00.000Z,hourly,0.9361111111,0.0,0.0,0.0,0.0,1.083032491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.083032491,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,
-1,9000008372,2025-11-22T06:00:00.000Z,hourly,0.9955555556,0.0,0.0,0.0,0.0,6.0158013544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0158013544,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,
-1,9000008372,2025-11-22T07:00:00.000Z,hourly,0.9808333333,0.0,10.0428736964,0.0,1.0,0.0,0.0,0.0,4.0,6.0428736964,0.0,0.0,1.0,0.0,0.0,0.0,1,"[0.0, 60.170762663, 9.9573093343, 19.9146186685, 9.9573093343, 0.0, 0.0, 0.0]","[0.0, 0.0, 20.3415253259, 39.829237337, 9.9573093343, 0.0, 9.9573093343, 9.9573093343, 9.9573093343, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,37.5
-1,9000008372,2025-11-22T08:00:00.000Z,hourly,0.9816666667,0.0,33.3827751196,9.0765550239,6.0,0.0,0.0,0.0,16.0765550239,17.3062200957,3.0,6.0765550239,3.0,3.0,0.0,0.0,1,"[18.2026659023, 21.1982227318, 36.4053318045, 12.2115522431, 11.9822273183, 0.0, 0.0, 0.0]","[5.9911136592, 12.2115522431, 8.9866704887, 12.2115522431, 18.2026659023, 18.2026659023, 6.2204385839, 5.9911136592, 8.9866704887, 2.9955568296, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,37.5
-1,9000008372,2025-11-22T09:00:00.000Z,hourly,0.9872222222,0.0,27.6168224299,17.1028037383,4.0,0.0,0.0,0.0,9.2056074766,18.4112149533,12.0,5.1028037383,0.0,4.0,0.0,0.0,1,"[59.6108291032, 7.4280879865, 14.6700507614, 14.4839255499, 3.807106599, 0.0, 0.0, 0.0]","[52.1827411168, 7.4280879865, 0.0, 7.4280879865, 7.241962775, 7.4280879865, 7.241962775, 7.241962775, 3.807106599, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,32.5
-1,9000008372,2025-11-22T10:00:00.000Z,hourly,0.9844444444,0.0,41.8936170213,5.0,3.0,0.0,0.0,0.0,27.5744680851,14.3191489362,3.0,2.0,1.0,2.0,0.0,0.0,1,"[51.1934992382, 7.313357034, 22.2447943118, 14.4743524632, 4.7739969528, 0.0, 0.0, 0.0]","[46.2671406805, 4.9263585576, 2.3869984764, 4.9263585576, 12.5444388014, 9.7003555104, 4.7739969528, 9.7003555104, 4.7739969528, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,34.5
-1,9000008372,2025-11-22T11:00:00.000Z,hourly,0.9836111111,0.0,62.7538644471,9.4910820452,34.192627824,0.0,0.0,0.0,44.4732461356,18.2806183115,2.0701545779,7.4209274673,7.1403091558,27.0523186683,0.0,0.0,1,"[47.6656055783, 9.8965438836, 27.7607245718, 4.8923753221, 6.485902683, 1.5935273609, 1.7053206003, 0.0]","[40.9561164166, 6.7094891617, 6.7094891617, 3.1870547218, 11.4900712445, 16.2706533273, 3.2988479612, 1.5935273609, 4.8923753221, 1.5935273609, 1.5935273609, 0.0, 0.0, 1.7053206003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,30.0
-1,9000008372,2025-11-22T12:00:00.000Z,hourly,0.9911111111,4.0689655172,41.3448275862,19.0344827586,11.0689655172,0.0,2.0689655172,2.0,12.1379310345,29.2068965517,12.0344827586,7.0,10.0689655172,1.0,0.0,0.0,1,"[26.8557130942, 9.7581317765, 31.6930775646, 24.3536280234, 4.8373644704, 2.5020850709, 0.0, 0.0]","[26.8557130942, 0.0, 4.9207673061, 4.8373644704, 14.6788990826, 17.0141784821, 9.7581317765, 14.5954962469, 2.4186822352, 2.4186822352, 2.5020850709, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,37.5
-1,9000008372,2025-11-22T13:00:00.000Z,hourly,0.9616666667,4.1501058804,48.9474438814,30.0559600035,37.0313824409,0.0,2.0976543411,2.0524515393,28.1473169406,20.8001269409,13.4565726353,16.5993873682,18.9248735652,18.1065088757,0.0,0.0,1,"[68.3703820797, 12.6976898996, 14.6999837001, 4.2319443206, 0.0, 0.0, 0.0, 0.0]","[61.908873883, 6.4615081967, 8.4251184204, 4.2725714792, 6.3949764616, 8.3050072385, 2.1889367176, 2.0430076031, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,23.0
-1,9000008372,2025-11-22T14:00:00.000Z,hourly,0.9602777778,0.0,30.6024984953,5.2375975376,13.8529022152,0.0,0.0,0.0,12.575025392,18.0274731033,2.0998303167,3.1377672209,8.5464210671,5.3064811481,0.0,0.0,1,"[61.6592267995, 7.0275777646, 10.3124480797, 10.3964095823, 3.534779258, 3.534779258, 3.534779258, 0.0]","[23.7094924987, 37.9497343008, 0.0, 7.0275777646, 10.3124480797, 0.0, 0.0, 10.3964095823, 0.0, 3.534779258, 3.534779258, 0.0, 0.0, 3.534779258, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,38.0
-1,9000008372,2025-11-22T15:00:00.000Z,hourly,0.9752777778,1.0250569476,26.6385885183,7.0512827173,3.0776276388,0.0,1.0250569476,0.0,15.4094503718,11.2291381465,1.0262257697,6.0250569476,1.0514018692,2.0262257697,0.0,0.0,1,"[49.952521412, 3.8480152464, 26.9501644138, 15.4953462763, 3.7539526515, 0.0, 0.0, 0.0]","[49.952521412, 0.0, 3.8480152464, 0.0, 15.3023860933, 11.6477783205, 7.7949280809, 7.7004181955, 0.0, 3.7539526515, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,32.5
-1,9000008372,2025-11-22T16:00:00.000Z,hourly,0.9994444444,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,75.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,
-1,9000008372,2025-11-22T17:00:00.000Z,hourly,0.9922222222,0.0,0.0,0.0,0.0,19.1605504587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0642201835,10.0963302752,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,
-1,9000008372,2025-11-22T18:00:00.000Z,hourly,0.9758333333,0.0,0.0,0.0,0.0,14.316953317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.316953317,9.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,
-1,9000008372,2025-11-22T19:00:00.000Z,hourly,0.9883333333,0.0,0.0,0.0,0.0,9.1468531469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.048951049,4.0979020979,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,
-1,9000008372,2025-11-22T20:00:00.000Z,hourly,0.9883333333,0.0,0.0,0.0,0.0,2.0930232558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0465116279,1.0465116279,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,
-1,9000008372,2025-11-22T21:00:00.000Z,hourly,0.9805555556,0.0,0.0,0.0,0.0,7.2490974729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2490974729,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,
-1,9000008372,2025-11-22T22:00:00.000Z,hourly,0.9519444444,0.0,0.0,0.0,0.0,6.7303554703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3896532596,2.3407022107,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,
-1,9000008372,2025-11-22T23:00:00.000Z,hourly,0.9547222222,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,
-1,9000008372,2025-11-23T00:00:00.000Z,hourly,0.9269444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,
-1,9000008372,2025-11-23T01:00:00.000Z,hourly,0.96,0.0,0.0,0.0,0.0,2.0526677138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0526677138,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,
-1,9000008372,2025-11-23T02:00:00.000Z,hourly,0.9597222222,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,
-1,9000008372,2025-11-23T03:00:00.000Z,hourly,0.9411111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,
-1,9000008372,2025-11-23T04:00:00.000Z,hourly,0.9577777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,
-1,9000008372,2025-11-23T05:00:00.000Z,hourly,0.9697222222,0.0,0.0,0.0,0.0,3.181579384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0650887574,2.1164906266,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,
